mean,-0.09282824055257943
u_quadlimbdark__,[0.08141653 0.06303952]
sigma_log__,-2.125576856068583
log_sigma_gp,0.27231318084568956
log_rho_gp,2.8332609845851624
log_ror,[-4.35344772]
log_period,[3.02292561]
t0,[141.08515672]
log_dur,[-1.73372024]
b_impact__,[-0.12972182]
u,[ 0.74407716 -0.02272919]
sigma,0.11936409250179753
ror,[0.01286239]
period,[20.55132896]
dur,[0.1766261]
b,[0.47362959]
rho_circ,[1.63404149]
