mean,0.010652533937329473
u_quadlimbdark__,[-0.12548051 -0.04132422]
sigma_log__,-1.663342331860919
log_sigma_gp,-1.892713173656517
log_rho_gp,1.7499566226635233
log_ror,[-4.17612204]
log_period,[2.5521703]
t0,[134.36786613]
log_dur,[-2.32181047]
b_impact__,[-0.08768364]
u,[0.6704523  0.01414318]
sigma,0.18950453338668563
ror,[0.01535795]
period,[12.83492918]
dur,[0.09809582]
b,[0.48543566]
rho_circ,[5.88662529]
