mean,0.0007328133799945262
u_quadlimbdark__,[0.06239237 0.00296516]
sigma_log__,-2.140597266180547
log_sigma_gp,-2.1456176765734685
log_rho_gp,2.1074243123835577
log_ror,[-4.79989591]
log_period,[2.67151494]
t0,[137.25468451]
log_dur,[-1.18594051]
b_impact__,[-0.02839051]
u,[ 0.71911263 -0.00106456]
sigma,0.11758459274421054
ror,[0.0082306]
period,[14.46186148]
dur,[0.30545876]
b,[0.49695974]
rho_circ,[0.20989072]
