mean,0.009091720884040248
u_quadlimbdark__,[-0.5563928  -0.42446666]
sigma_log__,-1.9639661182371575
log_sigma_gp,-1.9022838035468594
log_rho_gp,1.9255644652690638
log_ror,[-4.11085066]
log_period,[3.7635773]
t0,[140.14103842]
log_dur,[-1.21358727]
b_impact__,[-0.09786788]
u,[0.47741779 0.12622326]
sigma,0.14030086616388365
ror,[0.01639382]
period,[43.10234036]
dur,[0.29712948]
b,[0.48334867]
rho_circ,[0.71682654]
