mean,0.008879910833405847
u_quadlimbdark__,[-0.49034451 -0.39955916]
sigma_log__,-2.1916779782626636
log_sigma_gp,-2.1258379738942086
log_rho_gp,0.8150526527715506
log_ror,[-4.36958818]
log_period,[1.4873492]
t0,[134.56346836]
log_dur,[-1.90599125]
b_impact__,[-0.05690909]
u,[0.4947795  0.12150973]
sigma,0.11172911221484925
ror,[0.01265645]
period,[4.42534925]
dur,[0.1486752]
b,[0.49192477]
rho_circ,[0.57585607]
