mean,0.002394877538233511
u_quadlimbdark__,[-0.04526849 -0.4442897 ]
sigma_log__,-1.2235589603385137
log_sigma_gp,-0.2027456808643826
log_rho_gp,1.9275625071195024
log_ror,[-4.02961425]
log_period,[2.20462971]
t0,[134.75016499]
log_dur,[-2.02206807]
b_impact__,[-0.14086773]
u,[0.54627242 0.15278753]
sigma,0.29418132197505914
ror,[0.01778119]
period,[9.06689353]
dur,[0.13238141]
b,[0.47310662]
rho_circ,[1.74812806]
