mean,0.007995265136456115
u_quadlimbdark__,[-0.49762316 -0.04275674]
sigma_log__,-2.0016078964865867
log_sigma_gp,-2.7826385970557026
log_rho_gp,1.3324466111188444
log_ror,[-4.58590213]
log_period,[2.44646994]
t0,[139.97685074]
log_dur,[-1.28753819]
b_impact__,[0.12643086]
u,[0.60175436 0.01314351]
sigma,0.1351178529597186
ror,[0.01019455]
period,[11.54751129]
dur,[0.27594928]
b,[0.53698475]
rho_circ,[0.21132277]
