mean,-0.028523902530633992
u_quadlimbdark__,[-0.89969359 -0.39605379]
sigma_log__,-1.9699741740222958
log_sigma_gp,-0.769629335579218
log_rho_gp,-0.32659227799428286
log_ror,[-4.5438242]
log_period,[0.73755398]
t0,[134.17398023]
log_dur,[-1.96604847]
b_impact__,[-0.02576778]
u,[0.43258544 0.10510728]
sigma,0.1394604578712182
ror,[0.01063267]
period,[2.09081507]
dur,[0.14000901]
b,[0.49880625]
rho_circ,[0.32949811]
