mean,-0.0007506375530604292
u_quadlimbdark__,[-1.62506035 -0.48987171]
sigma_log__,-2.669082304462107
log_sigma_gp,-2.464129952175263
log_rho_gp,-0.3278423605612737
log_ror,[-4.6139917]
log_period,[2.78658623]
t0,[144.02302931]
log_dur,[-1.33917589]
b_impact__,[0.10823576]
u,[0.30819119 0.09740488]
sigma,0.06931580693732749
ror,[0.00991217]
period,[16.22553485]
dur,[0.26206155]
b,[0.53225659]
rho_circ,[0.34869911]
