mean,0.002775424597574399
u_quadlimbdark__,[-0.77000343  0.16130668]
sigma_log__,-2.6139729235899702
log_sigma_gp,-1.7256108400980599
log_rho_gp,-0.01873381944268489
log_ror,[-4.53603477]
log_period,[2.41498523]
t0,[140.63071141]
log_dur,[-1.53441062]
b_impact__,[-0.03989803]
u,[ 0.60783864 -0.04527455]
sigma,0.07324297621077779
ror,[0.01071581]
period,[11.18960513]
dur,[0.21558271]
b,[0.49527785]
rho_circ,[0.46763716]
