mean,-0.0017113303236450047
u_quadlimbdark__,[-0.58349508  0.07891271]
sigma_log__,-2.8744608261792703
log_sigma_gp,-1.948861229796675
log_rho_gp,0.26052753762584707
log_ror,[-4.51968343]
log_period,[1.58953137]
t0,[138.60509586]
log_dur,[-1.74716848]
b_impact__,[-0.33873083]
u,[ 0.62203857 -0.02359996]
sigma,0.05644656581106149
ror,[0.01089247]
period,[4.90145142]
dur,[0.17426668]
b,[0.42065036]
rho_circ,[0.44332756]
