mean,0.0050451371334249975
u_quadlimbdark__,[-1.22852265 -0.26042718]
sigma_log__,-2.6832424522841682
log_sigma_gp,-1.5961602071677061
log_rho_gp,2.038292227712463
log_ror,[-4.19526111]
log_period,[1.56199013]
t0,[134.86325805]
log_dur,[-2.01295646]
b_impact__,[-0.05217631]
u,[0.414242   0.06161523]
sigma,0.06834120142850018
ror,[0.01506681]
period,[4.76830135]
dur,[0.13359313]
b,[0.4942958]
rho_circ,[0.85665457]
