mean,-0.012580592993779295
u_quadlimbdark__,[-0.31056673  0.06108221]
sigma_log__,-3.460918504646117
log_sigma_gp,-1.458125323885318
log_rho_gp,0.40643226895230683
log_ror,[-3.64108639]
log_period,[3.68367315]
t0,[175.24894196]
log_dur,[-1.62705543]
b_impact__,[1.57303853]
u,[ 0.6702231  -0.01985673]
sigma,0.03140090688974098
ror,[0.02622384]
period,[39.79228893]
dur,[0.19650735]
b,[0.84993536]
rho_circ,[0.60909615]
