mean,0.0043322366813740186
u_quadlimbdark__,[-0.8106315  -0.22774248]
sigma_log__,-2.2381025773667877
log_sigma_gp,-2.1207685529897398
log_rho_gp,2.1194250600721767
log_ror,[-4.88353097]
log_period,[1.39465274]
t0,[134.23349928]
log_dur,[-1.42735171]
b_impact__,[0.10328639]
u,[0.49185825 0.0628993 ]
sigma,0.10666069291284971
ror,[0.00757024]
period,[4.03357364]
dur,[0.23994352]
b,[0.52977909]
rho_circ,[0.11638486]
