mean,0.017091091780059773
u_quadlimbdark__,[0.08783483 0.28143253]
sigma_log__,-1.5287423358127947
log_sigma_gp,-1.211232592898638
log_rho_gp,1.9416592038927283
log_ror,[-3.9556414]
log_period,[4.04537885]
t0,[152.99143144]
log_dur,[-1.57461107]
b_impact__,[-0.1078744]
u,[ 0.8234531  -0.10099577]
sigma,0.21680816779116904
ror,[0.01914638]
period,[57.13282646]
dur,[0.20708808]
b,[0.48211486]
rho_circ,[2.84148448]
