mean,0.0014247280616440233
u_quadlimbdark__,[-1.46913126  0.34224865]
sigma_log__,-3.0476934705739684
log_sigma_gp,-3.6477986378493727
log_rho_gp,0.33096661872819494
log_ror,[-4.77122216]
log_period,[2.09089955]
t0,[138.04623726]
log_dur,[-1.50944444]
b_impact__,[1.92887847]
u,[ 0.50582213 -0.07330081]
sigma,0.04746828521733212
ror,[0.00847002]
period,[8.0921912]
dur,[0.22103274]
b,[0.88052062]
rho_circ,[0.05646219]
