mean,0.001122664928419407
u_quadlimbdark__,[-1.31787827 -0.30689914]
sigma_log__,-2.9310494871130945
log_sigma_gp,-3.0128437811109494
log_rho_gp,0.6612081146422756
log_ror,[-5.12408455]
log_period,[2.31888726]
t0,[136.42962913]
log_dur,[-1.40906001]
b_impact__,[-0.05656174]
u,[0.38956702 0.06996699]
sigma,0.05334102803787011
ror,[0.00595166]
period,[10.16435775]
dur,[0.24437288]
b,[0.48875503]
rho_circ,[0.29040958]
