mean,-0.006810522910460871
u_quadlimbdark__,[-0.50973007 -0.51520018]
sigma_log__,-1.420850856063028
log_sigma_gp,0.08158942571189724
log_rho_gp,2.603448867046639
log_ror,[-4.05009074]
log_period,[1.87094219]
t0,[132.25248914]
log_dur,[-2.41037446]
b_impact__,[-0.14232447]
u,[0.45818111 0.15440098]
sigma,0.241508440530592
ror,[0.01742079]
period,[6.49441246]
dur,[0.08978167]
b,[0.47257041]
rho_circ,[4.01147354]
