mean,0.0037791680411716285
u_quadlimbdark__,[-0.5045206  -0.14229184]
sigma_log__,-2.507577176840391
log_sigma_gp,-2.010154427048806
log_rho_gp,1.5643718016940789
log_ror,[-4.80876965]
log_period,[2.61352885]
t0,[132.25368038]
log_dur,[-1.06060942]
b_impact__,[0.11342025]
u,[0.56999864 0.04358012]
sigma,0.08146537653102708
ror,[0.00815789]
period,[13.64712466]
dur,[0.34624474]
b,[0.53263472]
rho_circ,[0.12665745]
