mean,0.00045258827578268854
u_quadlimbdark__,[0.33139761 0.32482381]
sigma_log__,-2.630387305379656
log_sigma_gp,-2.4526936332348375
log_rho_gp,-0.9280661924382677
log_ror,[-4.15593742]
log_period,[3.43238885]
t0,[153.8512224]
log_dur,[-1.59378025]
b_impact__,[-0.15892901]
u,[ 0.88578913 -0.12283474]
sigma,0.07205055126796715
ror,[0.01567109]
period,[30.9504906]
dur,[0.20315618]
b,[0.46756537]
rho_circ,[1.651371]
