mean,0.0022877451462306898
u_quadlimbdark__,[-0.40724148 -0.13474631]
sigma_log__,-2.9218133837177565
log_sigma_gp,-2.5461952484437074
log_rho_gp,1.1913269104341484
log_ror,[-4.97893769]
log_period,[3.62340146]
t0,[138.65298001]
log_dur,[-1.54571988]
b_impact__,[-0.03482413]
u,[0.58959497 0.04252349]
sigma,0.05383597345309332
ror,[0.00688137]
period,[37.46478637]
dur,[0.21315837]
b,[0.49467563]
rho_circ,[1.5922798]
