mean,0.6189757647585152
u_quadlimbdark__,[-0.61620672 -0.1687955 ]
sigma_log__,-1.5331549947939112
log_sigma_gp,2.531066483585921
log_rho_gp,2.9350103498884015
log_ror,[-3.76363124]
log_period,[2.20588674]
t0,[138.25858524]
log_dur,[-3.65727937]
b_impact__,[-0.04026678]
u,[0.54229455 0.04985802]
sigma,0.21585357497761234
ror,[0.02319934]
period,[9.07829805]
dur,[0.02580262]
b,[0.50130083]
rho_circ,[228.82607336]
