mean,-0.00682000458530123
u_quadlimbdark__,[-0.93718172 -0.32076258]
sigma_log__,-2.6778062268332405
log_sigma_gp,-1.4464201736676687
log_rho_gp,1.6652098622024631
log_ror,[-4.40934249]
log_period,[1.82802902]
t0,[131.9904438]
log_dur,[-1.96771274]
b_impact__,[0.01190604]
u,[0.44617128 0.08436616]
sigma,0.068713731267716
ror,[0.01216317]
period,[6.22161189]
dur,[0.1397762]
b,[0.50909427]
rho_circ,[0.93522266]
