mean,-0.13331364412467428
u_quadlimbdark__,[0.06160289 0.18746319]
sigma_log__,-1.6396899424855846
log_sigma_gp,0.9686950092224133
log_rho_gp,2.9603653544311297
log_ror,[-3.87978723]
log_period,[2.67649682]
t0,[145.42704229]
log_dur,[-1.98910211]
b_impact__,[-0.07853563]
u,[ 0.7850053  -0.06709455]
sigma,0.19404019658581448
ror,[0.02065522]
period,[14.53408851]
dur,[0.13681822]
b,[0.49029845]
rho_circ,[2.48561565]
