mean,-0.21982659932864576
u_quadlimbdark__,[-0.03018264 -0.19366449]
sigma_log__,-1.641657245987478
log_sigma_gp,1.1485195024614991
log_rho_gp,3.120471509550615
log_ror,[-3.92005012]
log_period,[3.5292055]
t0,[153.81758414]
log_dur,[-1.81221414]
b_impact__,[0.14009516]
u,[0.63401075 0.06774057]
sigma,0.1936588358766902
ror,[0.0198401]
period,[34.09686703]
dur,[0.16329218]
b,[0.54558041]
rho_circ,[3.05693144]
