mean,0.012802955003631149
u_quadlimbdark__,[-0.48389284 -0.10519207]
sigma_log__,-1.6221302698779942
log_sigma_gp,-1.1503921827343269
log_rho_gp,0.8993065270035774
log_ror,[-4.31316615]
log_period,[3.38481862]
t0,[134.72292785]
log_dur,[-1.32931847]
b_impact__,[0.00425287]
u,[0.58507263 0.03244929]
sigma,0.1974775701644469
ror,[0.01339108]
period,[29.51263919]
dur,[0.26465757]
b,[0.507773]
rho_circ,[0.65567253]
