mean,-0.007105392322644546
u_quadlimbdark__,[-0.00865039  0.35055696]
sigma_log__,-1.7765113323910557
log_sigma_gp,-0.1753593837908816
log_rho_gp,1.9280123089415968
log_ror,[-4.38707373]
log_period,[1.44559641]
t0,[137.06776916]
log_dur,[-2.05325329]
b_impact__,[-0.20504272]
u,[ 0.82799709 -0.12242114]
sigma,0.16922749713576155
ror,[0.01243707]
period,[4.24438276]
dur,[0.12831677]
b,[0.45450139]
rho_circ,[0.91470919]
