mean,0.0029297098356007713
u_quadlimbdark__,[-0.92111069 -0.72939449]
sigma_log__,-2.625810523656538
log_sigma_gp,-2.2859097549873386
log_rho_gp,1.7990682346431037
log_ror,[-4.58079038]
log_period,[1.93638889]
t0,[137.07151626]
log_dur,[-1.70709366]
b_impact__,[-0.11402981]
u,[0.34719126 0.18641124]
sigma,0.07238106668567235
ror,[0.01024679]
period,[6.93366746]
dur,[0.18139222]
b,[0.476355]
rho_circ,[0.50429929]
