mean,0.002481622131568698
u_quadlimbdark__,[-0.18583414  0.30508393]
sigma_log__,-1.7538176198574127
log_sigma_gp,-0.8092254246219128
log_rho_gp,2.3743302985675245
log_ror,[-4.37840999]
log_period,[1.76917327]
t0,[136.35767894]
log_dur,[-1.78067191]
b_impact__,[-0.27583284]
u,[ 0.77550943 -0.10195564]
sigma,0.17311180529329515
ror,[0.01254529]
period,[5.86600176]
dur,[0.16852488]
b,[0.43688869]
rho_circ,[0.57379957]
