mean,0.004273737871607615
u_quadlimbdark__,[-0.7893882   0.16613226]
sigma_log__,-2.5587854595171002
log_sigma_gp,-1.815356230448613
log_rho_gp,1.5062087757513802
log_ror,[-4.34957805]
log_period,[2.44026505]
t0,[135.39664646]
log_dur,[-1.5713102]
b_impact__,[0.06225047]
u,[ 0.60515217 -0.04631405]
sigma,0.07739868721962126
ror,[0.01291226]
period,[11.47608206]
dur,[0.20777278]
b,[0.52221461]
rho_circ,[0.51205622]
