mean,0.01459924351507896
u_quadlimbdark__,[ 0.09751634 -0.11017568]
sigma_log__,-1.6141628464072504
log_sigma_gp,-1.5609340208849367
log_rho_gp,0.8799255426097826
log_ror,[-4.41906394]
log_period,[1.40980014]
t0,[131.67878409]
log_dur,[-2.43479291]
b_impact__,[-0.07396523]
u,[0.68427663 0.03985029]
sigma,0.199057242193486
ror,[0.0120455]
period,[4.09513687]
dur,[0.08761589]
b,[0.48731723]
rho_circ,[2.6033793]
