mean,-0.11939140303028216
u_quadlimbdark__,[-0.03072022 -0.60256591]
sigma_log__,-1.411869851629486
log_sigma_gp,0.2962001598324214
log_rho_gp,-0.023581097819955932
log_ror,[-4.12203298]
log_period,[1.91198819]
t0,[138.06335182]
log_dur,[-2.11282318]
b_impact__,[-0.29864892]
u,[0.49643097 0.20522461]
sigma,0.2436871979762963
ror,[0.01621152]
period,[6.7665286]
dur,[0.12089617]
b,[0.43279209]
rho_circ,[1.82066668]
