mean,-0.012830195425716942
u_quadlimbdark__,[ 0.08739826 -0.08628182]
sigma_log__,-1.852887639294411
log_sigma_gp,-0.34779214484378057
log_rho_gp,2.53176681425873
log_ror,[-3.91893672]
log_period,[0.77401309]
t0,[132.14139849]
log_dur,[-2.75352386]
b_impact__,[-0.25670441]
u,[0.69123704 0.03114489]
sigma,0.15678377702105437
ror,[0.0198622]
period,[2.16845101]
dur,[0.06370298]
b,[0.44483739]
rho_circ,[3.98437373]
