mean,0.0174013196603573
u_quadlimbdark__,[-0.35240303 -0.166413  ]
sigma_log__,-1.2592879748542434
log_sigma_gp,-1.2216428436147393
log_rho_gp,0.759360622151333
log_ror,[-3.82081778]
log_period,[3.77358563]
t0,[155.20071782]
log_dur,[-1.63297573]
b_impact__,[-0.0020013]
u,[0.58915826 0.05333673]
sigma,0.28385606721983403
ror,[0.02190988]
period,[43.53588907]
dur,[0.19534741]
b,[0.51044365]
rho_circ,[2.47265112]
