mean,0.003327643935094845
u_quadlimbdark__,[-0.24640009  0.07232125]
sigma_log__,-3.1227259930340128
log_sigma_gp,-2.091180030057887
log_rho_gp,1.1995237300410215
log_ror,[-4.65894843]
log_period,[1.02454316]
t0,[260.83632317]
log_dur,[-1.88785634]
b_impact__,[2.24314428]
u,[ 0.6862923  -0.02394062]
sigma,0.04403696020399767
ror,[0.00947642]
period,[2.7858225]
dur,[0.151396]
b,[0.91262476]
rho_circ,[0.0478947]
