mean,-0.26322878099516117
u_quadlimbdark__,[-0.94994061 -0.60355842]
sigma_log__,-0.9754053865304831
log_sigma_gp,1.2106751965415585
log_rho_gp,2.995015725895386
log_ror,[-3.56998654]
log_period,[2.82470298]
t0,[138.2672924]
log_dur,[-2.35157703]
b_impact__,[0.08782922]
u,[0.37340318 0.15470359]
sigma,0.3770394758529971
ror,[0.02815623]
period,[16.85593777]
dur,[0.09521888]
b,[0.53663916]
rho_circ,[8.03732354]
