mean,0.00300693056572909
u_quadlimbdark__,[-0.89506237  0.35764594]
sigma_log__,-2.958551847213638
log_sigma_gp,-2.256934554257142
log_rho_gp,1.169165595249417
log_ror,[-5.00560625]
log_period,[3.12636369]
t0,[134.432096]
log_dur,[-0.95029154]
b_impact__,[0.08045366]
u,[ 0.63387446 -0.09529649]
sigma,0.0518940132441844
ror,[0.00670028]
period,[22.79095365]
dur,[0.38662829]
b,[0.52358741]
rho_circ,[0.15339259]
