mean,0.00371203268980101
u_quadlimbdark__,[-0.66658212 -0.47051623]
sigma_log__,-2.2873722091458846
log_sigma_gp,-2.0922444945030305
log_rho_gp,0.6848495716686723
log_ror,[-4.34696797]
log_period,[1.94958239]
t0,[133.62617535]
log_dur,[-2.36765063]
b_impact__,[-0.06709273]
u,[0.44790676 0.13455575]
sigma,0.10153291887950902
ror,[0.01294601]
period,[7.02575295]
dur,[0.09370061]
b,[0.48948905]
rho_circ,[3.63997455]
