mean,0.008823100141800879
u_quadlimbdark__,[-0.52935345  0.25043488]
sigma_log__,-2.2418265377227358
log_sigma_gp,-1.666062290186688
log_rho_gp,1.7808484209516824
log_ror,[-3.84289212]
log_period,[1.68247757]
t0,[169.61561319]
log_dur,[-2.1894021]
b_impact__,[0.68170177]
u,[ 0.68466438 -0.07583953]
sigma,0.10626423138258832
ror,[0.02143153]
period,[5.37886602]
dur,[0.11198368]
b,[0.67835148]
rho_circ,[1.04814033]
