mean,0.0030063981119583926
u_quadlimbdark__,[-0.10890114  0.07141895]
sigma_log__,-1.9810063894497285
log_sigma_gp,-0.5732399715515039
log_rho_gp,2.723379286630854
log_ror,[-4.13344439]
log_period,[2.7204649]
t0,[134.05526841]
log_dur,[-1.74036731]
b_impact__,[0.05940834]
u,[ 0.7121493  -0.02454361]
sigma,0.13793035578330495
ror,[0.01602758]
period,[15.18738121]
dur,[0.17545594]
b,[0.52309948]
rho_circ,[1.13513982]
