mean,0.0017737783208551863
u_quadlimbdark__,[-1.25892322 -0.2959461 ]
sigma_log__,-3.4316645764044074
log_sigma_gp,-2.8819241573363588
log_rho_gp,-0.042882169495076214
log_ror,[-4.67852083]
log_period,[3.15930074]
t0,[144.21456438]
log_dur,[-1.1959402]
b_impact__,[0.02130486]
u,[0.40119113 0.06908465]
sigma,0.032333075079704135
ror,[0.00929275]
period,[23.55411972]
dur,[0.30241949]
b,[0.51002188]
rho_circ,[0.34380981]
