mean,0.01488504585016644
u_quadlimbdark__,[-0.83399342 -0.54621611]
sigma_log__,-1.4437667712049567
log_sigma_gp,-1.854476928247045
log_rho_gp,1.7991760214986245
log_ror,[-4.18760136]
log_period,[1.77340915]
t0,[132.43534438]
log_dur,[-2.28943257]
b_impact__,[-0.07818925]
u,[0.40361791 0.14665597]
sigma,0.23603698474710072
ror,[0.01518266]
period,[5.89090214]
dur,[0.10132394]
b,[0.48775734]
rho_circ,[2.44507396]
