mean,0.004214217189002464
u_quadlimbdark__,[-0.36588546 -0.3445061 ]
sigma_log__,-2.6807229180512775
log_sigma_gp,-2.94277751710348
log_rho_gp,0.4033542217105665
log_ror,[-4.78264559]
log_period,[1.1917278]
t0,[133.00856531]
log_dur,[-1.61329479]
b_impact__,[-0.1003004]
u,[0.53079387 0.10915582]
sigma,0.06851360652408324
ror,[0.00837382]
period,[3.29276554]
dur,[0.19923011]
b,[0.47892301]
rho_circ,[0.1835749]
