mean,0.009773241826298993
u_quadlimbdark__,[-0.55131256 -0.08908935]
sigma_log__,-1.9039243286191678
log_sigma_gp,-1.405456243714234
log_rho_gp,1.8079352316781945
log_ror,[-4.26078813]
log_period,[2.56517375]
t0,[132.02257274]
log_dur,[-2.05837208]
b_impact__,[-0.22237536]
u,[0.57770093 0.0269146 ]
sigma,0.1489828130095357
ror,[0.01411118]
period,[13.00291741]
dur,[0.12766162]
b,[0.45090844]
rho_circ,[2.86002314]
