mean,0.05369146868299823
u_quadlimbdark__,[-0.0262391   0.22637858]
sigma_log__,-1.268624999408508
log_sigma_gp,1.3192293038682128
log_rho_gp,3.064838378307334
log_ror,[-3.60615898]
log_period,[1.63558951]
t0,[132.16055044]
log_dur,[-2.78086922]
b_impact__,[-0.35642357]
u,[ 0.78162564 -0.07917236]
sigma,0.281218031020023
ror,[0.02715595]
period,[5.13248274]
dur,[0.06198461]
b,[0.42300911]
rho_circ,[10.79464082]
