mean,-0.004470887759080605
u_quadlimbdark__,[-0.79534955  0.12324051]
sigma_log__,-2.877577272595485
log_sigma_gp,-1.886531324523502
log_rho_gp,1.6776486038758578
log_ror,[-3.85711516]
log_period,[4.25842303]
t0,[188.56885305]
log_dur,[-1.2033325]
b_impact__,[2.27379715]
u,[ 0.59201446 -0.03432174]
sigma,0.056270926940050904
ror,[0.02112887]
period,[70.69840614]
dur,[0.30019215]
b,[0.92584075]
rho_circ,[0.12757652]
