mean,-0.010361204869564126
u_quadlimbdark__,[ 0.22713493 -0.05804664]
sigma_log__,-1.8637677567918305
log_sigma_gp,-0.2872355233564976
log_rho_gp,2.499200785968853
log_ror,[-3.82898939]
log_period,[3.03153575]
t0,[185.43144423]
log_dur,[-2.12388113]
b_impact__,[-0.26238022]
u,[0.72437086 0.0216458 ]
sigma,0.15508719733483628
ror,[0.02173157]
period,[20.72904283]
dur,[0.11956667]
b,[0.44422711]
rho_circ,[5.76466241]
