mean,0.0023810510432005516
u_quadlimbdark__,[-1.64559224  0.00408516]
sigma_log__,-2.9238602677817265
log_sigma_gp,-2.4540486212339077
log_rho_gp,1.172666171680564
log_ror,[-4.12945472]
log_period,[2.54089646]
t0,[137.12640383]
log_dur,[-1.84621116]
b_impact__,[1.42491813]
u,[ 0.40294767 -0.00082137]
sigma,0.05372589015926877
ror,[0.01609165]
period,[12.6910429]
dur,[0.15783404]
b,[0.81907988]
rho_circ,[0.4302393]
