mean,0.00695725693113103
u_quadlimbdark__,[-1.71946592 -0.5120241 ]
sigma_log__,-2.6398473548189765
log_sigma_gp,-1.3567413694691375
log_rho_gp,0.43682617499182613
log_ror,[-4.68883033]
log_period,[1.1940504]
t0,[133.56202418]
log_dur,[-1.71059209]
b_impact__,[-0.26143754]
u,[0.29212714 0.09766764]
sigma,0.07137216334171632
ror,[0.00919744]
period,[3.30042219]
dur,[0.18075874]
b,[0.43901134]
rho_circ,[0.26230611]
