mean,0.008595009838445852
u_quadlimbdark__,[-0.74519501 -0.34032858]
sigma_log__,-1.8551818261957589
log_sigma_gp,-0.8366343725391332
log_rho_gp,1.74539185344476
log_ror,[-3.22591483]
log_period,[2.25646531]
t0,[175.75731115]
log_dur,[-2.71415722]
b_impact__,[-0.61785508]
u,[0.47171611 0.09561905]
sigma,0.15642449801764313
ror,[0.03971943]
period,[9.54927568]
dur,[0.06626077]
b,[0.36418194]
rho_circ,[18.50183448]
