mean,0.0089632024666015
u_quadlimbdark__,[-0.62070899 -0.28408862]
sigma_log__,-2.0436029161850278
log_sigma_gp,-2.8639338677113164
log_rho_gp,1.194098468156147
log_ror,[-4.74814041]
log_period,[1.73739337]
t0,[131.67454392]
log_dur,[-1.93505671]
b_impact__,[0.05970646]
u,[0.50785832 0.08342859]
sigma,0.12956107127050903
ror,[0.0086678]
period,[5.68251192]
dur,[0.14441608]
b,[0.51938543]
rho_circ,[0.74904348]
