mean,-0.17470394247261245
u_quadlimbdark__,[-0.7031769  -0.25066723]
sigma_log__,-1.3208926332380992
log_sigma_gp,1.091635367560759
log_rho_gp,3.3045654793179766
log_ror,[-3.73724868]
log_period,[1.70049349]
t0,[135.70519721]
log_dur,[-2.31024939]
b_impact__,[-0.27079491]
u,[0.50367585 0.0717442 ]
sigma,0.26689695451050255
ror,[0.02381955]
period,[5.47664939]
dur,[0.0992365]
b,[0.44301896]
rho_circ,[2.69582882]
