mean,-0.03304955237193677
u_quadlimbdark__,[-0.45401931 -0.5785195 ]
sigma_log__,-1.106696145327092
log_sigma_gp,0.571668251983003
log_rho_gp,2.4006777740283836
log_ror,[-4.08165602]
log_period,[1.30866196]
t0,[180.27204855]
log_dur,[-2.24706283]
b_impact__,[-0.15788124]
u,[0.44781403 0.17540789]
sigma,0.3306495766143117
ror,[0.01687949]
period,[3.70121801]
dur,[0.10570926]
b,[0.46838636]
rho_circ,[1.41583528]
