mean,0.029907510033094928
u_quadlimbdark__,[-0.12205105  0.12815842]
sigma_log__,-1.1693083211806319
log_sigma_gp,-1.5760426375010859
log_rho_gp,1.603336847030568
log_ror,[-4.04791283]
log_period,[1.77598503]
t0,[131.55992502]
log_dur,[-2.27183659]
b_impact__,[-0.16383713]
u,[ 0.72906728 -0.04384829]
sigma,0.310581689764923
ror,[0.01745878]
period,[5.90609595]
dur,[0.10312261]
b,[0.46714798]
rho_circ,[2.43294644]
