mean,0.0005077178738763054
u_quadlimbdark__,[0.47967743 0.66992636]
sigma_log__,-2.542600871793244
log_sigma_gp,-2.513776314609335
log_rho_gp,-0.7375230844374475
log_ror,[-4.67091246]
log_period,[1.96108033]
t0,[138.321489]
log_dur,[-1.54096642]
b_impact__,[-0.24458872]
u,[ 1.03975243 -0.25383151]
sigma,0.07866154491214129
ror,[0.00936372]
period,[7.1070008]
dur,[0.21417402]
b,[0.44326798]
rho_circ,[0.33164911]
