mean,0.015499683786026524
u_quadlimbdark__,[-0.15091888  0.01365494]
sigma_log__,-1.6161205906425542
log_sigma_gp,-2.1784518791795486
log_rho_gp,1.649950657815914
log_ror,[-4.30550485]
log_period,[1.69844127]
t0,[133.58819528]
log_dur,[-1.99039257]
b_impact__,[-0.19439307]
u,[ 0.68459947 -0.00464232]
sigma,0.19866792024583377
ror,[0.01349407]
period,[5.46542161]
dur,[0.13664177]
b,[0.4576475]
rho_circ,[0.9717216]
