mean,-0.10444003877212393
u_quadlimbdark__,[0.28729169 0.83611035]
sigma_log__,-1.574521719631589
log_sigma_gp,0.014385557533779745
log_rho_gp,-0.14010398444091263
log_ror,[-3.95749118]
log_period,[1.20480926]
t0,[135.31675253]
log_dur,[-2.35459755]
b_impact__,[-0.26702369]
u,[ 1.05465243 -0.29878673]
sigma,0.2071065840101953
ror,[0.019111]
period,[3.33612267]
dur,[0.0949317]
b,[0.44192517]
rho_circ,[1.85480656]
