mean,0.002977605124370666
u_quadlimbdark__,[-0.59109296 -0.47262263]
sigma_log__,-2.3376191180891013
log_sigma_gp,-1.5255186022149212
log_rho_gp,1.5133329912774456
log_ror,[-4.55819692]
log_period,[3.26164116]
t0,[149.10817297]
log_dur,[-1.28200201]
b_impact__,[0.01718324]
u,[0.45847485 0.13850431]
sigma,0.09655725620004299
ror,[0.01048094]
period,[26.09232372]
dur,[0.27748123]
b,[0.5095812]
rho_circ,[0.49557423]
