mean,-0.023427728978369193
u_quadlimbdark__,[0.400111   0.06680832]
sigma_log__,-2.0510356964755907
log_sigma_gp,-0.6614273866406793
log_rho_gp,2.414751597117438
log_ror,[-4.07320473]
log_period,[3.50376932]
t0,[143.47158915]
log_dur,[-1.56751307]
b_impact__,[-0.04968097]
u,[ 0.79960373 -0.0258374 ]
sigma,0.12860164232289611
ror,[0.01702275]
period,[33.2405103]
dur,[0.20856322]
b,[0.4958823]
rho_circ,[1.56550982]
