mean,0.00539417792865315
u_quadlimbdark__,[0.19292059 0.51214164]
sigma_log__,-2.5259967452238006
log_sigma_gp,-2.802657346926109
log_rho_gp,1.69857165157489
log_ror,[-4.24161426]
log_period,[2.19371536]
t0,[139.3947513]
log_dur,[-1.67077321]
b_impact__,[0.0692445]
u,[ 0.92586288 -0.18553787]
sigma,0.0799785548016235
ror,[0.01438435]
period,[8.96847239]
dur,[0.18810157]
b,[0.5247453]
rho_circ,[0.54029433]
