mean,0.006599620140760865
u_quadlimbdark__,[-0.90426401 -0.94620612]
sigma_log__,-2.5609144953073213
log_sigma_gp,-2.527725218842176
log_rho_gp,1.8870536153006154
log_ror,[-3.96447843]
log_period,[2.26888074]
t0,[174.53454578]
log_dur,[-2.32354707]
b_impact__,[-0.36908765]
u,[0.3002414  0.23657797]
sigma,0.07723407793612086
ror,[0.01897793]
period,[9.66857307]
dur,[0.09792562]
b,[0.41651894]
rho_circ,[5.05601567]
