mean,0.020390090987504356
u_quadlimbdark__,[-0.2383622  0.1368656]
sigma_log__,-1.591048433615385
log_sigma_gp,-2.20257650667295
log_rho_gp,1.3072191059645906
log_ror,[-4.42828355]
log_period,[0.74232675]
t0,[132.26716239]
log_dur,[-2.3748674]
b_impact__,[-0.19164246]
u,[ 0.70920284 -0.04535798]
sigma,0.20371192130752094
ror,[0.01193496]
period,[2.10081792]
dur,[0.09302682]
b,[0.45763289]
rho_circ,[1.19062195]
