mean,0.0020372792661309813
u_quadlimbdark__,[-0.33148841 -0.49984067]
sigma_log__,-2.0136449613168477
log_sigma_gp,-1.4619434127344813
log_rho_gp,1.5510100566184244
log_ror,[-4.10299202]
log_period,[2.40207414]
t0,[136.43996658]
log_dur,[-1.59509719]
b_impact__,[0.07065971]
u,[0.48815959 0.15827564]
sigma,0.13350118012185155
ror,[0.01652316]
period,[11.04606372]
dur,[0.20288881]
b,[0.52621092]
rho_circ,[0.53270044]
