mean,-0.48306740567433376
u_quadlimbdark__,[-0.19364585  0.01691292]
sigma_log__,-1.3522070755281286
log_sigma_gp,2.8139744677958265
log_rho_gp,3.8085822642452256
log_ror,[-3.81679941]
log_period,[3.20900794]
t0,[140.20510876]
log_dur,[-1.97898229]
b_impact__,[0.02650651]
u,[ 0.67779909 -0.00568358]
sigma,0.25866872874974806
ror,[0.0219981]
period,[24.75451605]
dur,[0.13820982]
b,[0.51777105]
rho_circ,[3.91457514]
